Human_ID	Mouse_ID	Mouse_name	Human_name
ENSG00000166289	ENSMUSG00000074170	Plekhf1	PLEKHF1
ENSG00000131943	ENSMUSG00000054676	1600014C10Rik	C19orf12
ENSG00000105173	ENSMUSG00000002068	Ccne1	CCNE1
ENSG00000105176	ENSMUSG00000030421	Uri1	URI1
ENSG00000198597	ENSMUSG00000043456	Zfp536	ZNF536
ENSG00000121297	ENSMUSG00000021217	Tshz3	TSHZ3
ENSG00000201894	ENSMUSG00000088661	Gm25334	RNU6-967P
ENSG00000168813	ENSMUSG00000044452	Zfp507	ZNF507
ENSG00000178904	ENSMUSG00000043671	Dpy19l3	DPY19L3
ENSG00000105185	ENSMUSG00000030417	Pdcd5	PDCD5
ENSG00000105186	ENSMUSG00000034867	Ankrd27	ANKRD27
ENSG00000186326	ENSMUSG00000056043	Rgs9bp	RGS9BP
ENSG00000213965	ENSMUSG00000034875	Nudt19	NUDT19
ENSG00000173809	ENSMUSG00000030491	Tdrd12	TDRD12
ENSG00000021488	ENSMUSG00000030492	Slc7a9	SLC7A9
ENSG00000201967	ENSMUSG00000089217	Gm23385	RN7SKP22
ENSG00000121289	ENSMUSG00000023072	Cep89	CEP89
ENSG00000131944	ENSMUSG00000030493	Faap24	FAAP24
ENSG00000131941	ENSMUSG00000030494	Rhpn2	RHPN2
ENSG00000076650	ENSMUSG00000063808	Gpatch1	GPATCH1
ENSG00000166359	ENSMUSG00000118454	Wdr88	WDR88
ENSG00000130881	ENSMUSG00000001802	Lrp3	LRP3
ENSG00000130876	ENSMUSG00000030495	Slc7a10	SLC7A10
ENSG00000245848	ENSMUSG00000034957	Cebpa	CEBPA
ENSG00000153879	ENSMUSG00000056216	Cebpg	CEBPG
ENSG00000124299	ENSMUSG00000063931	Pepd	PEPD
ENSG00000124302	ENSMUSG00000060402	Chst8	CHST8
ENSG00000153885	ENSMUSG00000030499	Kctd15	KCTD15
ENSG00000257103	ENSMUSG00000066568	Lsm14a	LSM14A
ENSG00000166398	ENSMUSG00000066571	4931406P16Rik	GARRE1
ENSG00000105220	ENSMUSG00000036427	Gpi1	GPI
ENSG00000266953	ENSMUSG00000002635	Pdcd2l	AC092073.1
ENSG00000126249	ENSMUSG00000002635	Pdcd2l	PDCD2L
ENSG00000126261	ENSMUSG00000052997	Uba2	UBA2
ENSG00000142279	ENSMUSG00000036459	Wtip	WTIP
ENSG00000180884	ENSMUSG00000053211	Zfy1	ZNF792
ENSG00000180884	ENSMUSG00000000103	Zfy2	ZNF792
ENSG00000089351	ENSMUSG00000001248	Gramd1a	GRAMD1A
ENSG00000105711	ENSMUSG00000019194	Scn1b	SCN1B
ENSG00000105707	ENSMUSG00000001249	Hpn	HPN
ENSG00000285526	ENSMUSG00000057092	Fxyd3	AC020907.6
ENSG00000089356	ENSMUSG00000057092	Fxyd3	FXYD3
ENSG00000153902	ENSMUSG00000036560	Lgi4	LGI4
ENSG00000266964	ENSMUSG00000036570	Fxyd1	FXYD1
ENSG00000221946	ENSMUSG00000036578	Fxyd7	FXYD7
ENSG00000177558	ENSMUSG00000046826	Fam187b	FAM187B
ENSG00000105699	ENSMUSG00000001247	Lsr	LSR
ENSG00000105698	ENSMUSG00000058239	Usf2	USF2
ENSG00000105697	ENSMUSG00000050440	Hamp	HAMP
ENSG00000105697	ENSMUSG00000056978	Hamp2	HAMP
ENSG00000105695	ENSMUSG00000036634	Mag	MAG
ENSG00000012124	ENSMUSG00000030577	Cd22	CD22
ENSG00000126266	ENSMUSG00000044453	Ffar1	FFAR1
ENSG00000185897	ENSMUSG00000019429	Ffar3	FFAR3
ENSG00000126251	ENSMUSG00000019429	Ffar3	GPR42
ENSG00000126262	ENSMUSG00000051314	Ffar2	FFAR2
ENSG00000188508	ENSMUSG00000074199	Krtdap	KRTDAP
ENSG00000161249	ENSMUSG00000060962	Dmkn	DMKN
ENSG00000189001	ENSMUSG00000046056	Sbsn	SBSN
ENSG00000105679	ENSMUSG00000061099	Gapdhs	GAPDHS
ENSG00000105677	ENSMUSG00000006315	Tmem147	TMEM147
ENSG00000105675	ENSMUSG00000005553	Atp4a	ATP4A
ENSG00000283758	ENSMUSG00000049761	Pmis2	PMIS2
ENSG00000249115	ENSMUSG00000078762	Haus5	HAUS5
ENSG00000126254	ENSMUSG00000036733	Rbm42	RBM42
ENSG00000105672	ENSMUSG00000006311	Etv2	ETV2
ENSG00000126267	ENSMUSG00000036751	Cox6b1	COX6B1
ENSG00000105668	ENSMUSG00000006313	Upk1a	UPK1A
ENSG00000011590	ENSMUSG00000006310	Zbtb32	ZBTB32
ENSG00000272333	ENSMUSG00000006307	Kmt2b	KMT2B
ENSG00000126246	ENSMUSG00000036826	Igflr1	IGFLR1
ENSG00000161265	ENSMUSG00000078765	U2af1l4	U2AF1L4
ENSG00000161265	ENSMUSG00000109378	Gm49396	U2AF1L4
ENSG00000205155	ENSMUSG00000036835	Psenen	PSENEN
ENSG00000267796	ENSMUSG00000036845	Lin37	LIN37
ENSG00000004776	ENSMUSG00000036854	Hspb6	HSPB6
ENSG00000167595	ENSMUSG00000036864	Proser3	PROSER3
ENSG00000004777	ENSMUSG00000036882	Arhgap33	ARHGAP33
ENSG00000250799	ENSMUSG00000036892	Prodh2	PRODH2
ENSG00000161270	ENSMUSG00000006649	Nphs1	NPHS1
ENSG00000126259	ENSMUSG00000036915	Kirrel2	KIRREL2
ENSG00000105290	ENSMUSG00000006651	Aplp1	APLP1
ENSG00000167604	ENSMUSG00000036931	Nfkbid	NFKBID
ENSG00000126264	ENSMUSG00000064109	Hcst	HCST
ENSG00000011600	ENSMUSG00000030579	Tyrobp	TYROBP
ENSG00000126243	ENSMUSG00000036957	Lrfn3	LRFN3
ENSG00000205138	ENSMUSG00000074211	Sdhaf1	SDHAF1
ENSG00000181392	ENSMUSG00000019737	Syne4	SYNE4
ENSG00000239382	ENSMUSG00000042831	Alkbh6	ALKBH6
ENSG00000105270	ENSMUSG00000013921	Clip3	CLIP3
ENSG00000075702	ENSMUSG00000037020	Wdr62	WDR62
ENSG00000105261	ENSMUSG00000100512	Ovol3	OVOL3
ENSG00000105258	ENSMUSG00000019738	Polr2i	POLR2I
ENSG00000105254	ENSMUSG00000006095	Tbcb	TBCB
ENSG00000126247	ENSMUSG00000001794	Capns1	CAPNS1
ENSG00000161281	ENSMUSG00000074218	Cox7a1	COX7A1
ENSG00000167635	ENSMUSG00000037029	Zfp146	ZNF146
ENSG00000142065	ENSMUSG00000053985	Zfp14	ZFP14
ENSG00000181007	ENSMUSG00000098022	Zfp82	ZFP82
ENSG00000186017	ENSMUSG00000078768	Zfp566	ZNF566
ENSG00000186017	ENSMUSG00000058447	Gm26920	ZNF566
ENSG00000254004	ENSMUSG00000049421	Zfp260	ZNF260
ENSG00000161298	ENSMUSG00000074220	Zfp382	ZNF382
ENSG00000251247	ENSMUSG00000051034	Zfp11	ZNF345
ENSG00000197050	ENSMUSG00000063047	Zfp780b	ZNF420
ENSG00000197050	ENSMUSG00000011427	Zfp790	ZNF420
ENSG00000188283	ENSMUSG00000099689	Zfp383	ZNF383
ENSG00000196437	ENSMUSG00000059975	Zfp74	ZNF569
ENSG00000171827	ENSMUSG00000037001	Zfp39	ZNF570
ENSG00000188227	ENSMUSG00000053211	Zfy1	ZNF793
ENSG00000188227	ENSMUSG00000000103	Zfy2	ZNF793
ENSG00000120784	ENSMUSG00000047473	Zfp30	ZFP30
ENSG00000196381	ENSMUSG00000046185	Zfp84	ZNF781
ENSG00000105738	ENSMUSG00000030583	Sipa1l3	SIPA1L3
ENSG00000011332	ENSMUSG00000030584	Dpf1	DPF1
ENSG00000167642	ENSMUSG00000074227	Spint2	SPINT2
ENSG00000167641	ENSMUSG00000037166	Ppp1r14a	PPP1R14A
ENSG00000267748	ENSMUSG00000030587	2200002D01Rik	AC011479.1
ENSG00000167645	ENSMUSG00000030588	Yif1b	YIF1B
ENSG00000167644	ENSMUSG00000030587	2200002D01Rik	C19orf33
ENSG00000099337	ENSMUSG00000046410	Kcnk6	KCNK6
ENSG00000099338	ENSMUSG00000049676	Catsperg1	CATSPERG
ENSG00000099338	ENSMUSG00000049123	Catsperg2	CATSPERG
ENSG00000099341	ENSMUSG00000030591	Psmd8	PSMD8
ENSG00000179168	ENSMUSG00000031493	Ggn	GGN
ENSG00000188766	ENSMUSG00000037239	Spred3	SPRED3
ENSG00000130244	ENSMUSG00000030590	Fam98c	FAM98C
ENSG00000171777	ENSMUSG00000030589	Rasgrp4	RASGRP4
ENSG00000196218	ENSMUSG00000030592	Ryr1	RYR1
ENSG00000104814	ENSMUSG00000037337	Map4k1	MAP4K1
ENSG00000178982	ENSMUSG00000053565	Eif3k	EIF3K
ENSG00000130402	ENSMUSG00000054808	Actn4	ACTN4
ENSG00000182472	ENSMUSG00000054083	Capn12	CAPN12
ENSG00000205076	ENSMUSG00000053522	Lgals7	LGALS7
ENSG00000178934	ENSMUSG00000053522	Lgals7	LGALS7B
ENSG00000171747	ENSMUSG00000053964	Lgals4	LGALS4
ENSG00000104823	ENSMUSG00000053898	Ech1	ECH1
ENSG00000104824	ENSMUSG00000015165	Hnrnpl	HNRNPL
ENSG00000187994	ENSMUSG00000051735	Rinl	RINL
ENSG00000068903	ENSMUSG00000015149	Sirt2	SIRT2
ENSG00000104825	ENSMUSG00000030595	Nfkbib	NFKBIB
ENSG00000262484	ENSMUSG00000096257	Ccer2	CCER2
ENSG00000104835	ENSMUSG00000070699	Sars2	SARS2
ENSG00000269547	ENSMUSG00000070699	Sars2	AC011455.2
ENSG00000128626	ENSMUSG00000045948	Mrps12	MRPS12
ENSG00000269190	ENSMUSG00000030598	Fbxo17	FBXO17
ENSG00000161243	ENSMUSG00000037463	Fbxo27	FBXO27
ENSG00000183760	ENSMUSG00000037469	Acp7	ACP7
ENSG00000130669	ENSMUSG00000030602	Pak4	PAK4
ENSG00000188505	ENSMUSG00000047586	Nccrp1	NCCRP1
ENSG00000179751	ENSMUSG00000084174	Sycn	SYCN
ENSG00000197110	ENSMUSG00000060747	Ifnl3	IFNL3
ENSG00000197110	ENSMUSG00000059128	Ifnl2	IFNL3
ENSG00000183709	ENSMUSG00000060747	Ifnl3	IFNL2
ENSG00000183709	ENSMUSG00000059128	Ifnl2	IFNL2
ENSG00000128011	ENSMUSG00000030600	Lrfn1	LRFN1
ENSG00000130755	ENSMUSG00000060791	Gmfg	GMFG
ENSG00000179134	ENSMUSG00000109336	Samd4b	SAMD4B
ENSG00000006712	ENSMUSG00000003437	Paf1	PAF1
ENSG00000063322	ENSMUSG00000003444	Med29	MED29
ENSG00000128016	ENSMUSG00000044786	Zfp36	ZFP36
ENSG00000090924	ENSMUSG00000037552	Plekhg2	PLEKHG2
ENSG00000105193	ENSMUSG00000037563	Rps16	RPS16
ENSG00000196235	ENSMUSG00000003435	Supt5	SUPT5H
ENSG00000105197	ENSMUSG00000003438	Timm50	TIMM50
ENSG00000090932	ENSMUSG00000003436	Dll3	DLL3
ENSG00000186838	ENSMUSG00000046750	Selenov	SELENOV
ENSG00000176401	ENSMUSG00000070705	Eid2b	EID2B
ENSG00000176396	ENSMUSG00000046058	Eid2	EID2
ENSG00000105198	ENSMUSG00000001123	Lgals9	LGALS13
ENSG00000249861	ENSMUSG00000001123	Lgals9	LGALS16
ENSG00000006659	ENSMUSG00000001123	Lgals9	LGALS14
ENSG00000105204	ENSMUSG00000002409	Dyrk1b	DYRK1B
ENSG00000105202	ENSMUSG00000046865	Fbl	FBL
ENSG00000013275	ENSMUSG00000030603	Psmc4	PSMC4
ENSG00000197782	ENSMUSG00000057093	Zfp607b	ZNF780A
ENSG00000197782	ENSMUSG00000037640	Zfp60	ZNF780A
ENSG00000197782	ENSMUSG00000030604	Zfp626	ZNF780A
ENSG00000197782	ENSMUSG00000078779	Zfp59	ZNF780A
ENSG00000197782	ENSMUSG00000096916	Zfp850	ZNF780A
ENSG00000197782	ENSMUSG00000020420	Zfp607a	ZNF780A
ENSG00000130758	ENSMUSG00000040390	Map3k10	MAP3K10
ENSG00000174521	ENSMUSG00000007944	Ttc9b	TTC9B
ENSG00000105221	ENSMUSG00000004056	Akt2	AKT2
ENSG00000206674	ENSMUSG00000077598	Gm26011	RNU6-945P
ENSG00000206674	ENSMUSG00000065875	Gm25684	RNU6-945P
ENSG00000160392	ENSMUSG00000049643	2310022A10Rik	C19orf47
ENSG00000105223	ENSMUSG00000003363	Pld3	PLD3
ENSG00000160396	ENSMUSG00000040424	Hipk4	HIPK4
ENSG00000105227	ENSMUSG00000053198	Prx	PRX
ENSG00000197019	ENSMUSG00000008384	Sertad1	SERTAD1
ENSG00000167565	ENSMUSG00000055200	Sertad3	SERTAD3
ENSG00000090013	ENSMUSG00000040466	Blvrb	BLVRB
ENSG00000160460	ENSMUSG00000011751	Sptbn4	SPTBN4
ENSG00000160410	ENSMUSG00000089832	Shkbp1	SHKBP1
ENSG00000090006	ENSMUSG00000040488	Ltbp4	LTBP4
ENSG00000105245	ENSMUSG00000063160	Numbl	NUMBL
ENSG00000123815	ENSMUSG00000003762	Coq8b	COQ8B
ENSG00000223284	ENSMUSG00000088183	Gm22215	RNU6-195P
ENSG00000223284	ENSMUSG00000089286	Gm24277	RNU6-195P
ENSG00000086544	ENSMUSG00000003752	Itpkc	ITPKC
ENSG00000188493	ENSMUSG00000078786	BC024978	C19orf54
ENSG00000077312	ENSMUSG00000061479	Snrpa	SNRPA
ENSG00000268975	ENSMUSG00000095538	Gm21983	MIA-RAB4B
ENSG00000268975	ENSMUSG00000089661	Mia	MIA-RAB4B
ENSG00000261857	ENSMUSG00000095538	Gm21983	MIA
ENSG00000261857	ENSMUSG00000089661	Mia	MIA
ENSG00000167578	ENSMUSG00000053291	Rab4b	RAB4B
ENSG00000171570	ENSMUSG00000053291	Rab4b	RAB4B-EGLN2
ENSG00000269858	ENSMUSG00000058709	Egln2	EGLN2
ENSG00000255974	ENSMUSG00000060407	Cyp2a12	CYP2A6
ENSG00000255974	ENSMUSG00000091867	Cyp2a22	CYP2A6
ENSG00000198077	ENSMUSG00000060407	Cyp2a12	CYP2A7
ENSG00000198077	ENSMUSG00000091867	Cyp2a22	CYP2A7
ENSG00000197838	ENSMUSG00000060407	Cyp2a12	CYP2A13
ENSG00000197838	ENSMUSG00000091867	Cyp2a22	CYP2A13
ENSG00000197446	ENSMUSG00000052974	Cyp2f2	CYP2F1
ENSG00000167600	ENSMUSG00000040703	Cyp2s1	CYP2S1
ENSG00000167601	ENSMUSG00000002602	Axl	AXL
ENSG00000105323	ENSMUSG00000040725	Hnrnpul1	HNRNPUL1
ENSG00000105329	ENSMUSG00000002603	Tgfb1	TGFB1
ENSG00000142039	ENSMUSG00000002608	Ccdc97	CCDC97
ENSG00000255730	ENSMUSG00000060376	Bckdha	AC011462.1
ENSG00000142046	ENSMUSG00000061702	Tmem91	TMEM91
ENSG00000123810	ENSMUSG00000063439	B9d2	B9D2
ENSG00000077348	ENSMUSG00000061286	Exosc5	EXOSC5
ENSG00000248098	ENSMUSG00000060376	Bckdha	BCKDHA
ENSG00000177191	ENSMUSG00000059479	B3gnt8	B3GNT8
ENSG00000105341	ENSMUSG00000057229	Dmac2	DMAC2
ENSG00000204978	ENSMUSG00000074261	Erich4	ERICH4
ENSG00000105352	ENSMUSG00000070798	Psg25	CEACAM4
ENSG00000105352	ENSMUSG00000044903	Psg22	CEACAM4
ENSG00000105352	ENSMUSG00000057195	Ceacam13	CEACAM4
ENSG00000105352	ENSMUSG00000074359	Psg23	CEACAM4
ENSG00000105352	ENSMUSG00000023185	Ceacam14	CEACAM4
ENSG00000105352	ENSMUSG00000003505	Psg18	CEACAM4
ENSG00000105352	ENSMUSG00000004542	Psg19	CEACAM4
ENSG00000105352	ENSMUSG00000004540	Psg17	CEACAM4
ENSG00000105352	ENSMUSG00000030368	Ceacam11	CEACAM4
ENSG00000105352	ENSMUSG00000023159	Psg29	CEACAM4
ENSG00000105352	ENSMUSG00000008789	Ceacam5	CEACAM4
ENSG00000105352	ENSMUSG00000070799	Psg26	CEACAM4
ENSG00000105352	ENSMUSG00000053228	Ceacam3	CEACAM4
ENSG00000105352	ENSMUSG00000066760	Psg16	CEACAM4
ENSG00000105352	ENSMUSG00000070797	Psg27	CEACAM4
ENSG00000105352	ENSMUSG00000030366	Ceacam12	CEACAM4
ENSG00000105352	ENSMUSG00000070796	Psg21	CEACAM4
ENSG00000105352	ENSMUSG00000030373	Psg28	CEACAM4
ENSG00000105352	ENSMUSG00000078793	Gm5155	CEACAM4
ENSG00000105352	ENSMUSG00000063305	Psg20	CEACAM4
ENSG00000007306	ENSMUSG00000074272	Ceacam1	CEACAM7
ENSG00000007306	ENSMUSG00000054169	Ceacam10	CEACAM7
ENSG00000007306	ENSMUSG00000054385	Ceacam2	CEACAM7
ENSG00000105388	ENSMUSG00000074272	Ceacam1	CEACAM5
ENSG00000105388	ENSMUSG00000054169	Ceacam10	CEACAM5
ENSG00000105388	ENSMUSG00000054385	Ceacam2	CEACAM5
ENSG00000267881	ENSMUSG00000070798	Psg25	AC243967.1
ENSG00000267881	ENSMUSG00000044903	Psg22	AC243967.1
ENSG00000267881	ENSMUSG00000057195	Ceacam13	AC243967.1
ENSG00000267881	ENSMUSG00000074359	Psg23	AC243967.1
ENSG00000267881	ENSMUSG00000023185	Ceacam14	AC243967.1
ENSG00000267881	ENSMUSG00000003505	Psg18	AC243967.1
ENSG00000267881	ENSMUSG00000004542	Psg19	AC243967.1
ENSG00000267881	ENSMUSG00000004540	Psg17	AC243967.1
ENSG00000267881	ENSMUSG00000030368	Ceacam11	AC243967.1
ENSG00000267881	ENSMUSG00000023159	Psg29	AC243967.1
ENSG00000267881	ENSMUSG00000008789	Ceacam5	AC243967.1
ENSG00000267881	ENSMUSG00000070799	Psg26	AC243967.1
ENSG00000267881	ENSMUSG00000053228	Ceacam3	AC243967.1
ENSG00000267881	ENSMUSG00000066760	Psg16	AC243967.1
ENSG00000267881	ENSMUSG00000070797	Psg27	AC243967.1
ENSG00000267881	ENSMUSG00000030366	Ceacam12	AC243967.1
ENSG00000267881	ENSMUSG00000070796	Psg21	AC243967.1
ENSG00000267881	ENSMUSG00000030373	Psg28	AC243967.1
ENSG00000267881	ENSMUSG00000078793	Gm5155	AC243967.1
ENSG00000267881	ENSMUSG00000063305	Psg20	AC243967.1
ENSG00000086548	ENSMUSG00000074272	Ceacam1	CEACAM6
ENSG00000086548	ENSMUSG00000054169	Ceacam10	CEACAM6
ENSG00000086548	ENSMUSG00000054385	Ceacam2	CEACAM6
ENSG00000170956	ENSMUSG00000074272	Ceacam1	CEACAM3
ENSG00000170956	ENSMUSG00000054169	Ceacam10	CEACAM3
ENSG00000170956	ENSMUSG00000054385	Ceacam2	CEACAM3
ENSG00000273111	ENSMUSG00000062732	Lypd4	LYPD4
ENSG00000142025	ENSMUSG00000011349	Dmrtc2	DMRTC2
ENSG00000105372	ENSMUSG00000040952	Rps19	RPS19
ENSG00000105369	ENSMUSG00000003379	Cd79a	CD79A
ENSG00000076928	ENSMUSG00000040940	Arhgef1	ARHGEF1
ENSG00000268041	ENSMUSG00000108367	Erfl	ERFL
ENSG00000105404	ENSMUSG00000003380	Rabac1	RABAC1
ENSG00000285505	ENSMUSG00000040907	Atp1a3	AC010616.1
ENSG00000105409	ENSMUSG00000040907	Atp1a3	ATP1A3
ENSG00000105737	ENSMUSG00000003378	Grik5	GRIK5
ENSG00000105732	ENSMUSG00000045252	Zfp574	ZNF574
ENSG00000028277	ENSMUSG00000008496	Pou2f2	POU2F2
ENSG00000160570	ENSMUSG00000054499	Dedd2	DEDD2
ENSG00000167625	ENSMUSG00000046541	Zfp526	ZNF526
ENSG00000105723	ENSMUSG00000057177	Gsk3a	GSK3A
ENSG00000105722	ENSMUSG00000040857	Erf	ERF
ENSG00000079432	ENSMUSG00000005442	Cic	CIC
ENSG00000079462	ENSMUSG00000005447	Pafah1b3	PAFAH1B3
ENSG00000188368	ENSMUSG00000058741	Prr19	PRR19
ENSG00000167619	ENSMUSG00000043843	Tmem145	TMEM145
ENSG00000105429	ENSMUSG00000045039	Megf8	MEGF8
ENSG00000105427	ENSMUSG00000063651	Cnfn	CNFN
ENSG00000079435	ENSMUSG00000003123	Lipe	LIPE
ENSG00000189377	ENSMUSG00000060188	Cxcl17	CXCL17
ENSG00000079385	ENSMUSG00000074272	Ceacam1	CEACAM1
ENSG00000079385	ENSMUSG00000054169	Ceacam10	CEACAM1
ENSG00000079385	ENSMUSG00000054385	Ceacam2	CEACAM1
ENSG00000124469	ENSMUSG00000074272	Ceacam1	CEACAM8
ENSG00000124469	ENSMUSG00000054169	Ceacam10	CEACAM8
ENSG00000124469	ENSMUSG00000054385	Ceacam2	CEACAM8
ENSG00000221826	ENSMUSG00000007209	Ceacam9	PSG3
ENSG00000221826	ENSMUSG00000078795	Ceacam15	PSG3
ENSG00000124467	ENSMUSG00000007209	Ceacam9	PSG8
ENSG00000124467	ENSMUSG00000078795	Ceacam15	PSG8
ENSG00000231924	ENSMUSG00000007209	Ceacam9	PSG1
ENSG00000231924	ENSMUSG00000078795	Ceacam15	PSG1
ENSG00000170848	ENSMUSG00000007209	Ceacam9	PSG6
ENSG00000170848	ENSMUSG00000078795	Ceacam15	PSG6
ENSG00000221878	ENSMUSG00000007209	Ceacam9	PSG7
ENSG00000221878	ENSMUSG00000078795	Ceacam15	PSG7
ENSG00000243130	ENSMUSG00000007209	Ceacam9	PSG11
ENSG00000243130	ENSMUSG00000078795	Ceacam15	PSG11
ENSG00000242221	ENSMUSG00000007209	Ceacam9	PSG2
ENSG00000242221	ENSMUSG00000078795	Ceacam15	PSG2
ENSG00000204941	ENSMUSG00000007209	Ceacam9	PSG5
ENSG00000204941	ENSMUSG00000078795	Ceacam15	PSG5
ENSG00000243137	ENSMUSG00000007209	Ceacam9	PSG4
ENSG00000243137	ENSMUSG00000078795	Ceacam15	PSG4
ENSG00000183668	ENSMUSG00000007209	Ceacam9	PSG9
ENSG00000183668	ENSMUSG00000078795	Ceacam15	PSG9
ENSG00000204936	ENSMUSG00000052212	Cd177	CD177
ENSG00000131126	ENSMUSG00000062773	Tex101	TEX101
ENSG00000124466	ENSMUSG00000057454	Lypd3	LYPD3
ENSG00000176531	ENSMUSG00000074277	Phldb3	PHLDB3
ENSG00000105755	ENSMUSG00000064254	Ethe1	ETHE1
ENSG00000176472	ENSMUSG00000066721	Zfp575	ZNF575
ENSG00000073050	ENSMUSG00000051768	Xrcc1	XRCC1
ENSG00000234465	ENSMUSG00000011632	Pinlyp	PINLYP
ENSG00000167378	ENSMUSG00000041037	Irgq	IRGQ
ENSG00000226763	ENSMUSG00000117477	Gm50092	SRRM5
ENSG00000131116	ENSMUSG00000064264	Zfp428	ZNF428
ENSG00000105767	ENSMUSG00000054793	Cadm4	CADM4
ENSG00000011422	ENSMUSG00000046223	Plaur	PLAUR
ENSG00000124449	ENSMUSG00000062028	Irgc1	IRGC
ENSG00000105771	ENSMUSG00000002210	Smg9	SMG9
ENSG00000104783	ENSMUSG00000054342	Kcnn4	KCNN4
ENSG00000159871	ENSMUSG00000030484	Lypd5	LYPD5
ENSG00000124459	ENSMUSG00000074282	Zfp94	ZNF45
ENSG00000253021	ENSMUSG00000096704	Gm24805	RNU6-902P
ENSG00000167380	ENSMUSG00000050605	Zfp61	ZNF226
ENSG00000159915	ENSMUSG00000055305	Zfp93	ZNF233
ENSG00000159915	ENSMUSG00000030486	Zfp108	ZNF233
ENSG00000159915	ENSMUSG00000047603	Zfp235	ZNF233
ENSG00000159915	ENSMUSG00000068962	Zfp114	ZNF233
ENSG00000159915	ENSMUSG00000074283	Zfp109	ZNF233
ENSG00000062370	ENSMUSG00000052675	Zfp112	ZNF112
ENSG00000267173	ENSMUSG00000052675	Zfp112	AC245748.1
ENSG00000167384	ENSMUSG00000057101	Zfp180	ZNF180
ENSG00000273777	ENSMUSG00000070777	Ceacam20	CEACAM20
ENSG00000216588	ENSMUSG00000040498	Igsf23	IGSF23
ENSG00000073008	ENSMUSG00000040511	Pvr	PVR
ENSG00000186567	ENSMUSG00000049848	Ceacam19	CEACAM19
ENSG00000213892	ENSMUSG00000014686	Ceacam16	CEACAM16
ENSG00000252200	ENSMUSG00000093784	Gm22394	AC243964.2
ENSG00000069399	ENSMUSG00000053175	Bcl3	BCL3
ENSG00000142273	ENSMUSG00000040525	Cblc	CBLC
ENSG00000187244	ENSMUSG00000002980	Bcam	BCAM
ENSG00000130202	ENSMUSG00000062300	Nectin2	NECTIN2
ENSG00000130204	ENSMUSG00000002984	Tomm40	TOMM40
ENSG00000130203	ENSMUSG00000002985	Apoe	APOE
ENSG00000130208	ENSMUSG00000040564	Apoc1	APOC1
ENSG00000267467	ENSMUSG00000074336	Apoc4	APOC4
ENSG00000224916	ENSMUSG00000074336	Apoc4	APOC4-APOC2
ENSG00000234906	ENSMUSG00000002992	Apoc2	APOC2
ENSG00000234906	ENSMUSG00000109350	Gm44805	APOC2
ENSG00000104853	ENSMUSG00000002981	Clptm1	CLPTM1
ENSG00000104856	ENSMUSG00000002983	Relb	RELB
ENSG00000104859	ENSMUSG00000061028	Clasrp	CLASRP
ENSG00000207003	ENSMUSG00000065674	Gm24259	RNU6-611P
ENSG00000170684	ENSMUSG00000011267	Zfp296	ZNF296
ENSG00000142252	ENSMUSG00000044709	Gemin7	GEMIN7
ENSG00000007047	ENSMUSG00000030397	Mark4	MARK4
ENSG00000104866	ENSMUSG00000051403	Ppp1r37	PPP1R37
ENSG00000179846	ENSMUSG00000060621	Nkpd1	NKPD1
ENSG00000007255	ENSMUSG00000002043	Trappc6a	TRAPPC6A
ENSG00000189114	ENSMUSG00000057667	Bloc1s3	BLOC1S3
ENSG00000283632	ENSMUSG00000011263	Exoc3l2	EXOC3L2
ENSG00000104879	ENSMUSG00000030399	Ckm	CKM
ENSG00000104892	ENSMUSG00000040714	Klc3	KLC3
ENSG00000104884	ENSMUSG00000030400	Ercc2	ERCC2
ENSG00000104881	ENSMUSG00000040734	Ppp1r13l	PPP1R13L
ENSG00000117877	ENSMUSG00000047649	Cd3eap	CD3EAP
ENSG00000012061	ENSMUSG00000003549	Ercc1	ERCC1
ENSG00000125740	ENSMUSG00000003545	Fosb	FOSB
ENSG00000125744	ENSMUSG00000030401	Rtn2	RTN2
ENSG00000213889	ENSMUSG00000030402	Ppm1n	PPM1N
ENSG00000125753	ENSMUSG00000030403	Vasp	VASP
ENSG00000125741	ENSMUSG00000052214	Opa3	OPA3
ENSG00000177464	ENSMUSG00000044317	Gpr4	GPR4
ENSG00000125746	ENSMUSG00000040811	Eml2	EML2
ENSG00000284544	ENSMUSG00000065543	Mir330	MIR330
ENSG00000010310	ENSMUSG00000030406	Gipr	GIPR
ENSG00000125743	ENSMUSG00000040824	Snrpd2	SNRPD2
ENSG00000011478	ENSMUSG00000030407	Qpctl	QPCTL
ENSG00000177051	ENSMUSG00000050428	Fbxo46	FBXO46
ENSG00000237452	ENSMUSG00000085601	Gm4969	BHMG1
ENSG00000177045	ENSMUSG00000040841	Six5	SIX5
ENSG00000104936	ENSMUSG00000030409	Dmpk	DMPK
ENSG00000185800	ENSMUSG00000030410	Dmwd	DMWD
ENSG00000104941	ENSMUSG00000040866	Rsph6a	RSPH6A
ENSG00000125755	ENSMUSG00000023118	Sympk	SYMPK
ENSG00000170608	ENSMUSG00000040891	Foxa3	FOXA3
ENSG00000170604	ENSMUSG00000044030	Irf2bp1	IRF2BP1
ENSG00000176182	ENSMUSG00000048481	Mypop	MYPOP
ENSG00000188425	ENSMUSG00000051965	Nanos2	NANOS2
ENSG00000104967	ENSMUSG00000030411	Nova2	NOVA2
ENSG00000104983	ENSMUSG00000074358	Ccdc61	CCDC61
